pct.1,pct.2,cell type,coeff,gene
0.436,0.201,dendritic,0.5807368035,
0.187,0.019,dendritic,0.5807368035,
0.289,0.107,dendritic,0.5807368035,
0.182,0.031,dendritic,0.5807368035,
0.373,0.147,dendritic,0.5807368035,
0.164,0.018,dendritic,0.5807368035,
0.307,0.093,dendritic,0.5807368035,
0.564,0.26,dendritic,0.5807368035,
0.449,0.189,dendritic,0.5807368035,
0.204,0.047,dendritic,0.5807368035,
0.636,0.343,dendritic,0.5807368035,
0.32,0.098,dendritic,0.5807368035,
0.489,0.221,dendritic,0.5807368035,
0.356,0.125,dendritic,0.5807368035,
0.271,0.078,dendritic,0.5807368035,
0.271,0.071,dendritic,0.5807368035,
0.64,0.35,dendritic,0.5807368035,
0.373,0.134,dendritic,0.5807368035,
0.289,0.082,dendritic,0.5807368035,
0.16,0.023,dendritic,0.5807368035,
0.284,0.104,dendritic,0.5807368035,
0.222,0.057,dendritic,0.5807368035,
0.467,0.217,dendritic,0.5807368035,
0.24,0.078,dendritic,0.5807368035,
0.271,0.089,dendritic,0.5807368035,
0.387,0.16,dendritic,0.5807368035,
0.182,0.042,dendritic,0.5807368035,
0.249,0.093,dendritic,0.5807368035,
0.271,0.092,dendritic,0.5807368035,
0.231,0.053,dendritic,0.5807368035,
0.4,0.164,dendritic,0.5807368035,
0.511,0.211,dendritic,0.5807368035,
0.667,0.379,dendritic,0.5807368035,
0.431,0.17,dendritic,0.5807368035,
0.289,0.087,dendritic,0.5807368035,
0.373,0.176,dendritic,0.5807368035,
0.431,0.156,dendritic,0.5807368035,
0.173,0.038,dendritic,0.5807368035,
0.547,0.267,dendritic,0.5807368035,
0.187,0.056,dendritic,0.5807368035,
0.267,0.075,dendritic,0.5807368035,
0.16,0.031,dendritic,0.5807368035,
0.404,0.155,dendritic,0.5807368035,
0.236,0.064,dendritic,0.5807368035,
0.156,0.031,dendritic,0.5807368035,
0.2,0.052,dendritic,0.5807368035,
0.249,0.08,dendritic,0.5807368035,
0.396,0.158,dendritic,0.5807368035,
0.276,0.079,dendritic,0.5807368035,
0.28,0.1,dendritic,0.5807368035,
0.28,0.095,dendritic,0.5807368035,
0.431,0.184,dendritic,0.5807368035,
0.2,0.047,dendritic,0.5807368035,
0.427,0.167,dendritic,0.5807368035,
0.16,0.031,dendritic,0.5807368035,
0.231,0.073,dendritic,0.5807368035,
0.209,0.049,dendritic,0.5807368035,
0.391,0.163,dendritic,0.5807368035,
0.156,0.033,dendritic,0.5807368035,
0.467,0.205,dendritic,0.5807368035,
0.231,0.072,dendritic,0.5807368035,
0.338,0.119,dendritic,0.5807368035,
0.236,0.08,dendritic,0.5807368035,
0.462,0.192,dendritic,0.5807368035,
0.631,0.409,dendritic,0.5807368035,
0.231,0.063,dendritic,0.5807368035,
0.622,0.325,dendritic,0.5807368035,
0.396,0.161,dendritic,0.5807368035,
0.187,0.043,dendritic,0.5807368035,
0.16,0.038,dendritic,0.5807368035,
0.369,0.165,dendritic,0.5807368035,
0.364,0.147,dendritic,0.5807368035,
0.493,0.251,dendritic,0.5807368035,
0.449,0.231,dendritic,0.5807368035,
0.231,0.085,dendritic,0.5807368035,
0.244,0.081,dendritic,0.5807368035,
0.218,0.073,dendritic,0.5807368035,
0.244,0.09,dendritic,0.5807368035,
0.316,0.114,dendritic,0.5807368035,
0.356,0.155,dendritic,0.5807368035,
0.542,0.263,dendritic,0.5807368035,
0.182,0.04,dendritic,0.5807368035,
0.391,0.181,dendritic,0.5807368035,
0.236,0.08,dendritic,0.5807368035,
0.16,0.034,dendritic,0.5807368035,
0.684,0.396,dendritic,0.5807368035,
0.236,0.07,dendritic,0.5807368035,
0.2,0.065,dendritic,0.5807368035,
0.444,0.211,dendritic,0.5807368035,
0.413,0.183,dendritic,0.5807368035,
0.231,0.067,dendritic,0.5807368035,
0.151,0.024,dendritic,0.5807368035,
0.262,0.078,dendritic,0.5807368035,
0.778,0.426,dendritic,0.5807368035,
0.164,0.049,dendritic,0.5807368035,
0.218,0.073,dendritic,0.5807368035,
0.427,0.203,dendritic,0.5807368035,
0.409,0.187,dendritic,0.5807368035,
0.151,0.022,dendritic,0.5807368035,
0.267,0.078,dendritic,0.5807368035,
0.249,0.089,dendritic,0.5807368035,
0.622,0.346,dendritic,0.5807368035,
0.507,0.244,dendritic,0.5807368035,
0.262,0.076,dendritic,0.5807368035,
0.32,0.161,dendritic,0.5807368035,
0.733,0.422,dendritic,0.5807368035,
0.231,0.075,dendritic,0.5807368035,
0.231,0.082,dendritic,0.5807368035,
0.507,0.234,dendritic,0.5807368035,
0.84,0.547,dendritic,0.5807368035,
0.6,0.33,dendritic,0.5807368035,
0.48,0.236,dendritic,0.5807368035,
0.302,0.139,dendritic,0.5807368035,
0.16,0.03,dendritic,0.5807368035,
0.182,0.061,dendritic,0.5807368035,
0.378,0.182,dendritic,0.5807368035,
0.213,0.067,dendritic,0.5807368035,
0.16,0.031,dendritic,0.5807368035,
0.493,0.257,dendritic,0.5807368035,
0.24,0.094,dendritic,0.5807368035,
0.236,0.092,dendritic,0.5807368035,
0.16,0.035,dendritic,0.5807368035,
0.2,0.072,dendritic,0.5807368035,
0.262,0.083,dendritic,0.5807368035,
0.373,0.186,dendritic,0.5807368035,
0.249,0.082,dendritic,0.5807368035,
0.182,0.051,dendritic,0.5807368035,
0.191,0.047,dendritic,0.5807368035,
0.244,0.089,dendritic,0.5807368035,
0.4,0.176,dendritic,0.5807368035,
0.244,0.087,dendritic,0.5807368035,
0.356,0.163,dendritic,0.5807368035,
0.276,0.112,dendritic,0.5807368035,
0.32,0.126,dendritic,0.5807368035,
0.2,0.073,dendritic,0.5807368035,
0.196,0.06,dendritic,0.5807368035,
0.631,0.403,dendritic,0.5807368035,
0.196,0.078,dendritic,0.5807368035,
0.276,0.119,dendritic,0.5807368035,
0.298,0.138,dendritic,0.5807368035,
0.307,0.141,dendritic,0.5807368035,
0.729,0.507,dendritic,0.5807368035,
0.436,0.207,dendritic,0.5807368035,
0.173,0.047,dendritic,0.5807368035,
0.2,0.085,dendritic,0.5807368035,
0.369,0.186,dendritic,0.5807368035,
0.449,0.209,dendritic,0.5807368035,
0.36,0.146,dendritic,0.5807368035,
0.404,0.196,dendritic,0.5807368035,
0.151,0.031,dendritic,0.5807368035,
0.231,0.088,dendritic,0.5807368035,
0.316,0.142,dendritic,0.5807368035,
0.289,0.117,dendritic,0.5807368035,
0.311,0.152,dendritic,0.5807368035,
0.213,0.089,dendritic,0.5807368035,
0.751,0.519,dendritic,0.5807368035,
0.262,0.107,dendritic,0.5807368035,
0.382,0.2,dendritic,0.5807368035,
0.209,0.061,dendritic,0.5807368035,
0.373,0.166,dendritic,0.5807368035,
0.178,0.062,dendritic,0.5807368035,
0.56,0.364,dendritic,0.5807368035,
0.276,0.124,dendritic,0.5807368035,
0.489,0.261,dendritic,0.5807368035,
0.151,0.043,dendritic,0.5807368035,
0.236,0.08,dendritic,0.5807368035,
0.298,0.12,dendritic,0.5807368035,
0.204,0.074,dendritic,0.5807368035,
0.276,0.115,dendritic,0.5807368035,
0.533,0.294,dendritic,0.5807368035,
0.307,0.135,dendritic,0.5807368035,
0.462,0.259,dendritic,0.5807368035,
0.173,0.063,dendritic,0.5807368035,
0.204,0.073,dendritic,0.5807368035,
0.16,0.037,dendritic,0.5807368035,
0.316,0.146,dendritic,0.5807368035,
0.213,0.076,dendritic,0.5807368035,
0.302,0.147,dendritic,0.5807368035,
0.489,0.253,dendritic,0.5807368035,
0.276,0.104,dendritic,0.5807368035,
0.2,0.068,dendritic,0.5807368035,
0.187,0.064,dendritic,0.5807368035,
0.52,0.313,dendritic,0.5807368035,
0.52,0.305,dendritic,0.5807368035,
0.364,0.164,dendritic,0.5807368035,
0.196,0.077,dendritic,0.5807368035,
0.289,0.118,dendritic,0.5807368035,
0.52,0.32,dendritic,0.5807368035,
0.307,0.14,dendritic,0.5807368035,
0.178,0.058,dendritic,0.5807368035,
0.298,0.114,dendritic,0.5807368035,
0.236,0.088,dendritic,0.5807368035,
0.178,0.052,dendritic,0.5807368035,
0.178,0.066,dendritic,0.5807368035,
0.204,0.062,dendritic,0.5807368035,
0.222,0.093,dendritic,0.5807368035,
0.173,0.063,dendritic,0.5807368035,
0.427,0.209,dendritic,0.5807368035,
0.396,0.17,dendritic,0.5807368035,
0.151,0.046,dendritic,0.5807368035,
0.164,0.051,dendritic,0.5807368035,
0.44,0.224,dendritic,0.5807368035,
0.249,0.112,dendritic,0.5807368035,
0.507,0.274,dendritic,0.5807368035,
0.218,0.086,dendritic,0.5807368035,
0.156,0.04,dendritic,0.5807368035,
0.169,0.055,dendritic,0.5807368035,
0.413,0.206,dendritic,0.5807368035,
0.396,0.207,dendritic,0.5807368035,
0.178,0.05,dendritic,0.5807368035,
0.182,0.072,dendritic,0.5807368035,
0.16,0.059,dendritic,0.5807368035,
0.164,0.058,dendritic,0.5807368035,
0.418,0.21,dendritic,0.5807368035,
0.338,0.155,dendritic,0.5807368035,
0.356,0.173,dendritic,0.5807368035,
0.498,0.252,dendritic,0.5807368035,
0.204,0.071,dendritic,0.5807368035,
0.36,0.15,dendritic,0.5807368035,
0.187,0.059,dendritic,0.5807368035,
0.698,0.454,dendritic,0.5807368035,
0.271,0.13,dendritic,0.5807368035,
0.191,0.066,dendritic,0.5807368035,
0.298,0.134,dendritic,0.5807368035,
0.187,0.069,dendritic,0.5807368035,
0.378,0.188,dendritic,0.5807368035,
0.258,0.103,dendritic,0.5807368035,
0.329,0.158,dendritic,0.5807368035,
0.249,0.098,dendritic,0.5807368035,
0.182,0.053,dendritic,0.5807368035,
0.28,0.109,dendritic,0.5807368035,
0.151,0.051,dendritic,0.5807368035,
0.209,0.074,dendritic,0.5807368035,
0.307,0.138,dendritic,0.5807368035,
0.324,0.147,dendritic,0.5807368035,
0.209,0.079,dendritic,0.5807368035,
0.187,0.061,dendritic,0.5807368035,
0.231,0.092,dendritic,0.5807368035,
0.2,0.073,dendritic,0.5807368035,
0.227,0.089,dendritic,0.5807368035,
0.24,0.086,dendritic,0.5807368035,
0.236,0.088,dendritic,0.5807368035,
0.302,0.152,dendritic,0.5807368035,
0.156,0.065,dendritic,0.5807368035,
0.173,0.061,dendritic,0.5807368035,
0.187,0.071,dendritic,0.5807368035,
0.324,0.147,dendritic,0.5807368035,
0.382,0.19,dendritic,0.5807368035,
0.862,0.701,dendritic,0.5807368035,
0.209,0.092,dendritic,0.5807368035,
0.284,0.122,dendritic,0.5807368035,
0.164,0.054,dendritic,0.5807368035,
0.222,0.105,dendritic,0.5807368035,
0.489,0.288,dendritic,0.5807368035,
0.44,0.229,dendritic,0.5807368035,
0.218,0.106,dendritic,0.5807368035,
0.227,0.093,dendritic,0.5807368035,
0.298,0.139,dendritic,0.5807368035,
0.347,0.183,dendritic,0.5807368035,
0.187,0.068,dendritic,0.5807368035,
0.249,0.091,dendritic,0.5807368035,
0.324,0.148,dendritic,0.5807368035,
0.298,0.148,dendritic,0.5807368035,
0.267,0.114,dendritic,0.5807368035,
0.356,0.169,dendritic,0.5807368035,
0.187,0.067,dendritic,0.5807368035,
0.196,0.071,dendritic,0.5807368035,
0.16,0.053,dendritic,0.5807368035,
0.258,0.104,dendritic,0.5807368035,
0.187,0.07,dendritic,0.5807368035,
0.782,0.648,dendritic,0.5807368035,
0.413,0.214,dendritic,0.5807368035,
0.156,0.061,dendritic,0.5807368035,
0.667,0.453,dendritic,0.5807368035,
0.191,0.077,dendritic,0.5807368035,
0.307,0.133,dendritic,0.5807368035,
0.307,0.147,dendritic,0.5807368035,
0.173,0.054,dendritic,0.5807368035,
0.156,0.052,dendritic,0.5807368035,
0.151,0.064,dendritic,0.5807368035,
0.204,0.085,dendritic,0.5807368035,
0.156,0.049,dendritic,0.5807368035,
0.187,0.069,dendritic,0.5807368035,
0.236,0.106,dendritic,0.5807368035,
0.156,0.056,dendritic,0.5807368035,
0.173,0.069,dendritic,0.5807368035,
0.298,0.127,dendritic,0.5807368035,
0.173,0.069,dendritic,0.5807368035,
0.236,0.107,dendritic,0.5807368035,
0.209,0.085,dendritic,0.5807368035,
0.587,0.346,dendritic,0.5807368035,
0.24,0.099,dendritic,0.5807368035,
0.218,0.072,dendritic,0.5807368035,
0.151,0.049,dendritic,0.5807368035,
0.187,0.069,dendritic,0.5807368035,
0.151,0.052,dendritic,0.5807368035,
0.364,0.191,dendritic,0.5807368035,
0.213,0.096,dendritic,0.5807368035,
0.396,0.231,dendritic,0.5807368035,
0.342,0.179,dendritic,0.5807368035,
0.249,0.104,dendritic,0.5807368035,
0.284,0.134,dendritic,0.5807368035,
0.267,0.137,dendritic,0.5807368035,
0.156,0.057,dendritic,0.5807368035,
0.222,0.105,dendritic,0.5807368035,
0.591,0.37,dendritic,0.5807368035,
0.156,0.049,dendritic,0.5807368035,
0.196,0.068,dendritic,0.5807368035,
0.24,0.105,dendritic,0.5807368035,
0.156,0.065,dendritic,0.5807368035,
0.364,0.17,dendritic,0.5807368035,
0.24,0.097,dendritic,0.5807368035,
0.196,0.081,dendritic,0.5807368035,
0.196,0.082,dendritic,0.5807368035,
0.427,0.247,dendritic,0.5807368035,
0.2,0.096,dendritic,0.5807368035,
0.231,0.093,dendritic,0.5807368035,
0.471,0.261,dendritic,0.5807368035,
0.16,0.058,dendritic,0.5807368035,
0.236,0.09,dendritic,0.5807368035,
0.382,0.188,dendritic,0.5807368035,
0.404,0.2,dendritic,0.5807368035,
0.382,0.197,dendritic,0.5807368035,
0.156,0.065,dendritic,0.5807368035,
0.324,0.175,dendritic,0.5807368035,
0.16,0.057,dendritic,0.5807368035,
0.204,0.093,dendritic,0.5807368035,
0.187,0.069,dendritic,0.5807368035,
0.618,0.394,dendritic,0.5807368035,
0.271,0.115,dendritic,0.5807368035,
0.178,0.088,dendritic,0.5807368035,
0.222,0.1,dendritic,0.5807368035,
0.209,0.094,dendritic,0.5807368035,
0.218,0.103,dendritic,0.5807368035,
0.849,0.685,dendritic,0.5807368035,
0.267,0.122,dendritic,0.5807368035,
0.316,0.164,dendritic,0.5807368035,
0.213,0.092,dendritic,0.5807368035,
0.298,0.151,dendritic,0.5807368035,
0.56,0.321,dendritic,0.5807368035,
0.151,0.063,dendritic,0.5807368035,
0.191,0.085,dendritic,0.5807368035,
0.311,0.145,dendritic,0.5807368035,
0.298,0.156,dendritic,0.5807368035,
0.169,0.068,dendritic,0.5807368035,
0.196,0.071,dendritic,0.5807368035,
0.164,0.066,dendritic,0.5807368035,
0.218,0.104,dendritic,0.5807368035,
0.196,0.079,dendritic,0.5807368035,
0.298,0.147,dendritic,0.5807368035,
0.169,0.071,dendritic,0.5807368035,
0.173,0.069,dendritic,0.5807368035,
0.204,0.111,dendritic,0.5807368035,
0.204,0.091,dendritic,0.5807368035,
0.267,0.136,dendritic,0.5807368035,
0.204,0.095,dendritic,0.5807368035,
0.307,0.156,dendritic,0.5807368035,
0.476,0.29,dendritic,0.5807368035,
0.231,0.098,dendritic,0.5807368035,
0.182,0.072,dendritic,0.5807368035,
0.476,0.287,dendritic,0.5807368035,
0.173,0.076,dendritic,0.5807368035,
0.187,0.08,dendritic,0.5807368035,
0.2,0.093,dendritic,0.5807368035,
0.222,0.109,dendritic,0.5807368035,
0.151,0.057,dendritic,0.5807368035,
0.529,0.337,dendritic,0.5807368035,
0.204,0.084,dendritic,0.5807368035,
0.298,0.165,dendritic,0.5807368035,
0.72,0.55,dendritic,0.5807368035,
0.604,0.393,dendritic,0.5807368035,
0.262,0.118,dendritic,0.5807368035,
0.253,0.146,dendritic,0.5807368035,
0.498,0.304,dendritic,0.5807368035,
0.653,0.476,dendritic,0.5807368035,
0.231,0.115,dendritic,0.5807368035,
0.542,0.336,dendritic,0.5807368035,
0.218,0.104,dendritic,0.5807368035,
0.156,0.053,dendritic,0.5807368035,
0.316,0.182,dendritic,0.5807368035,
0.222,0.104,dendritic,0.5807368035,
0.182,0.068,dendritic,0.5807368035,
0.182,0.082,dendritic,0.5807368035,
0.156,0.06,dendritic,0.5807368035,
0.196,0.094,dendritic,0.5807368035,
0.458,0.272,dendritic,0.5807368035,
0.191,0.073,dendritic,0.5807368035,
0.169,0.076,dendritic,0.5807368035,
0.164,0.071,dendritic,0.5807368035,
0.204,0.087,dendritic,0.5807368035,
0.227,0.095,dendritic,0.5807368035,
0.209,0.099,dendritic,0.5807368035,
0.231,0.106,dendritic,0.5807368035,
0.151,0.061,dendritic,0.5807368035,
0.187,0.078,dendritic,0.5807368035,
0.204,0.099,dendritic,0.5807368035,
0.178,0.089,dendritic,0.5807368035,
0.182,0.077,dendritic,0.5807368035,
0.218,0.104,dendritic,0.5807368035,
0.36,0.21,dendritic,0.5807368035,
0.236,0.097,dendritic,0.5807368035,
0.249,0.128,dendritic,0.5807368035,
0.218,0.106,dendritic,0.5807368035,
0.164,0.085,dendritic,0.5807368035,
0.182,0.11,dendritic,0.5807368035,
0.253,0.13,dendritic,0.5807368035,
0.302,0.154,dendritic,0.5807368035,
0.209,0.101,dendritic,0.5807368035,
0.258,0.129,dendritic,0.5807368035,
0.164,0.064,dendritic,0.5807368035,
0.329,0.195,dendritic,0.5807368035,
0.16,0.09,dendritic,0.5807368035,
0.458,0.299,dendritic,0.5807368035,
0.16,0.071,dendritic,0.5807368035,
0.342,0.177,dendritic,0.5807368035,
0.164,0.078,dendritic,0.5807368035,
0.253,0.138,dendritic,0.5807368035,
0.276,0.142,dendritic,0.5807368035,
0.156,0.064,dendritic,0.5807368035,
0.276,0.127,dendritic,0.5807368035,
0.191,0.093,dendritic,0.5807368035,
0.822,0.65,dendritic,0.5807368035,
0.373,0.217,dendritic,0.5807368035,
0.293,0.149,dendritic,0.5807368035,
0.156,0.073,dendritic,0.5807368035,
0.164,0.078,dendritic,0.5807368035,
0.164,0.079,dendritic,0.5807368035,
0.271,0.134,dendritic,0.5807368035,
0.253,0.117,dendritic,0.5807368035,
0.569,0.358,dendritic,0.5807368035,
0.218,0.112,dendritic,0.5807368035,
0.178,0.063,dendritic,0.5807368035,
0.653,0.464,dendritic,0.5807368035,
0.36,0.2,dendritic,0.5807368035,
0.236,0.115,dendritic,0.5807368035,
0.378,0.212,dendritic,0.5807368035,
0.369,0.218,dendritic,0.5807368035,
0.244,0.128,dendritic,0.5807368035,
0.364,0.203,dendritic,0.5807368035,
0.213,0.102,dendritic,0.5807368035,
0.191,0.089,dendritic,0.5807368035,
0.382,0.224,dendritic,0.5807368035,
0.182,0.083,dendritic,0.5807368035,
0.449,0.301,dendritic,0.5807368035,
0.218,0.117,dendritic,0.5807368035,
0.204,0.12,dendritic,0.5807368035,
0.289,0.149,dendritic,0.5807368035,
0.262,0.148,dendritic,0.5807368035,
0.267,0.124,dendritic,0.5807368035,
0.329,0.214,dendritic,0.5807368035,
0.258,0.155,dendritic,0.5807368035,
0.173,0.077,dendritic,0.5807368035,
0.156,0.064,dendritic,0.5807368035,
0.244,0.131,dendritic,0.5807368035,
0.24,0.153,dendritic,0.5807368035,
0.324,0.168,dendritic,0.5807368035,
0.236,0.119,dendritic,0.5807368035,
0.178,0.078,dendritic,0.5807368035,
0.436,0.284,dendritic,0.5807368035,
0.222,0.1,dendritic,0.5807368035,
0.196,0.093,dendritic,0.5807368035,
0.151,0.067,dendritic,0.5807368035,
0.253,0.139,dendritic,0.5807368035,
0.178,0.085,dendritic,0.5807368035,
0.524,0.339,dendritic,0.5807368035,
0.884,0.74,dendritic,0.5807368035,
0.151,0.07,dendritic,0.5807368035,
0.164,0.085,dendritic,0.5807368035,
0.28,0.144,dendritic,0.5807368035,
0.173,0.101,dendritic,0.5807368035,
0.173,0.077,dendritic,0.5807368035,
0.16,0.069,dendritic,0.5807368035,
0.262,0.139,dendritic,0.5807368035,
0.151,0.074,dendritic,0.5807368035,
0.169,0.071,dendritic,0.5807368035,
0.484,0.31,dendritic,0.5807368035,
0.516,0.372,dendritic,0.5807368035,
0.289,0.159,dendritic,0.5807368035,
0.311,0.187,dendritic,0.5807368035,
0.284,0.17,dendritic,0.5807368035,
0.511,0.368,dendritic,0.5807368035,
0.164,0.069,dendritic,0.5807368035,
0.169,0.084,dendritic,0.5807368035,
0.502,0.298,dendritic,0.5807368035,
0.209,0.11,dendritic,0.5807368035,
0.333,0.183,dendritic,0.5807368035,
0.547,0.385,dendritic,0.5807368035,
0.156,0.074,dendritic,0.5807368035,
0.178,0.095,dendritic,0.5807368035,
0.182,0.097,dendritic,0.5807368035,
0.164,0.085,dendritic,0.5807368035,
0.156,0.081,dendritic,0.5807368035,
0.76,0.565,dendritic,0.5807368035,
0.329,0.188,dendritic,0.5807368035,
0.209,0.123,dendritic,0.5807368035,
0.151,0.075,dendritic,0.5807368035,
0.502,0.345,dendritic,0.5807368035,
0.316,0.174,dendritic,0.5807368035,
0.151,0.069,dendritic,0.5807368035,
0.182,0.089,dendritic,0.5807368035,
0.182,0.075,dendritic,0.5807368035,
0.271,0.147,dendritic,0.5807368035,
0.178,0.082,dendritic,0.5807368035,
0.293,0.161,dendritic,0.5807368035,
0.173,0.093,dendritic,0.5807368035,
0.164,0.065,dendritic,0.5807368035,
0.342,0.214,dendritic,0.5807368035,
0.187,0.086,dendritic,0.5807368035,
0.191,0.094,dendritic,0.5807368035,
0.276,0.153,dendritic,0.5807368035,
0.351,0.211,dendritic,0.5807368035,
0.213,0.123,dendritic,0.5807368035,
0.338,0.205,dendritic,0.5807368035,
0.182,0.075,dendritic,0.5807368035,
0.24,0.142,dendritic,0.5807368035,
0.16,0.08,dendritic,0.5807368035,
0.493,0.347,dendritic,0.5807368035,
0.222,0.126,dendritic,0.5807368035,
0.596,0.393,dendritic,0.5807368035,
0.298,0.18,dendritic,0.5807368035,
0.204,0.105,dendritic,0.5807368035,
0.32,0.203,dendritic,0.5807368035,
0.191,0.093,dendritic,0.5807368035,
0.732,0.107,dendritic,0.5807368035,
0.631,0.066,dendritic,0.5807368035,
0.238,0.001,dendritic,0.5807368035,
0.321,0.011,dendritic,0.5807368035,
0.78,0.146,dendritic,0.5807368035,
0.202,0.007,dendritic,0.5807368035,
0.274,0.007,dendritic,0.5807368035,
0.167,0,dendritic,0.5807368035,
0.238,0.011,dendritic,0.5807368035,
0.357,0.049,dendritic,0.5807368035,
0.613,0.178,dendritic,0.5807368035,
0.226,0.009,dendritic,0.5807368035,
0.202,0,dendritic,0.5807368035,
0.179,0.008,dendritic,0.5807368035,
0.19,0.006,dendritic,0.5807368035,
0.244,0.026,dendritic,0.5807368035,
0.321,0.069,dendritic,0.5807368035,
0.232,0.03,dendritic,0.5807368035,
0.268,0.049,dendritic,0.5807368035,
0.185,0.005,dendritic,0.5807368035,
0.19,0.01,dendritic,0.5807368035,
0.173,0.001,dendritic,0.5807368035,
0.161,0.004,dendritic,0.5807368035,
0.173,0.002,dendritic,0.5807368035,
0.214,0.014,dendritic,0.5807368035,
0.173,0.003,dendritic,0.5807368035,
0.179,0.01,dendritic,0.5807368035,
0.375,0.08,dendritic,0.5807368035,
0.202,0.01,dendritic,0.5807368035,
0.173,0.008,dendritic,0.5807368035,
0.179,0.005,dendritic,0.5807368035,
0.202,0.021,dendritic,0.5807368035,
0.446,0.125,dendritic,0.5807368035,
0.173,0,dendritic,0.5807368035,
0.161,0.002,dendritic,0.5807368035,
0.25,0.043,dendritic,0.5807368035,
0.185,0.03,dendritic,0.5807368035,
0.375,0.097,dendritic,0.5807368035,
0.958,0.222,dendritic,0.5807368035,
0.917,0.561,dendritic,0.5807368035,
0.244,0.042,dendritic,0.5807368035,
0.19,0.036,dendritic,0.5807368035,
0.226,0.062,dendritic,0.5807368035,
0.226,0.04,dendritic,0.5807368035,
0.208,0.036,dendritic,0.5807368035,
0.935,0.671,dendritic,0.5807368035,
0.351,0.108,dendritic,0.5807368035,
0.292,0.082,dendritic,0.5807368035,
0.167,0.035,dendritic,0.5807368035,
0.238,0.048,dendritic,0.5807368035,
0.613,0.282,dendritic,0.5807368035,
0.506,0.203,dendritic,0.5807368035,
0.28,0.074,dendritic,0.5807368035,
0.256,0.068,dendritic,0.5807368035,
0.19,0.043,dendritic,0.5807368035,
0.202,0.046,dendritic,0.5807368035,
0.244,0.049,dendritic,0.5807368035,
0.214,0.052,dendritic,0.5807368035,
0.25,0.059,dendritic,0.5807368035,
0.268,0.108,dendritic,0.5807368035,
0.28,0.082,dendritic,0.5807368035,
0.173,0.023,dendritic,0.5807368035,
0.952,0.637,dendritic,0.5807368035,
0.298,0.083,dendritic,0.5807368035,
0.161,0.026,dendritic,0.5807368035,
0.655,0.312,dendritic,0.5807368035,
0.244,0.066,dendritic,0.5807368035,
0.351,0.12,dendritic,0.5807368035,
0.452,0.188,dendritic,0.5807368035,
0.155,0.022,dendritic,0.5807368035,
0.268,0.065,dendritic,0.5807368035,
1,0.769,dendritic,0.5807368035,
0.292,0.108,dendritic,0.5807368035,
0.232,0.078,dendritic,0.5807368035,
0.185,0.042,dendritic,0.5807368035,
0.208,0.061,dendritic,0.5807368035,
0.25,0.057,dendritic,0.5807368035,
0.155,0.03,dendritic,0.5807368035,
0.214,0.058,dendritic,0.5807368035,
0.25,0.085,dendritic,0.5807368035,
0.214,0.049,dendritic,0.5807368035,
0.22,0.062,dendritic,0.5807368035,
0.202,0.064,dendritic,0.5807368035,
0.22,0.034,dendritic,0.5807368035,
0.327,0.129,dendritic,0.5807368035,
0.423,0.198,dendritic,0.5807368035,
0.863,0.486,dendritic,0.5807368035,
0.155,0.044,dendritic,0.5807368035,
0.173,0.052,dendritic,0.5807368035,
0.232,0.096,dendritic,0.5807368035,
0.202,0.076,dendritic,0.5807368035,
0.28,0.12,dendritic,0.5807368035,
0.22,0.08,dendritic,0.5807368035,
0.292,0.12,dendritic,0.5807368035,
0.244,0.094,dendritic,0.5807368035,
0.161,0.045,dendritic,0.5807368035,
0.387,0.166,dendritic,0.5807368035,
0.429,0.212,dendritic,0.5807368035,
0.518,0.287,dendritic,0.5807368035,
0.196,0.065,dendritic,0.5807368035,
0.155,0.038,dendritic,0.5807368035,
0.315,0.136,dendritic,0.5807368035,
0.244,0.086,dendritic,0.5807368035,
0.208,0.089,dendritic,0.5807368035,
0.196,0.064,dendritic,0.5807368035,
0.28,0.111,dendritic,0.5807368035,
0.19,0.059,dendritic,0.5807368035,
0.161,0.049,dendritic,0.5807368035,
0.167,0.069,dendritic,0.5807368035,
0.155,0.048,dendritic,0.5807368035,
0.22,0.084,dendritic,0.5807368035,
0.185,0.066,dendritic,0.5807368035,
0.946,0.682,dendritic,0.5807368035,
0.196,0.076,dendritic,0.5807368035,
0.298,0.135,dendritic,0.5807368035,
0.333,0.15,dendritic,0.5807368035,
0.256,0.104,dendritic,0.5807368035,
0.19,0.072,dendritic,0.5807368035,
0.167,0.046,dendritic,0.5807368035,
0.196,0.072,dendritic,0.5807368035,
0.423,0.225,dendritic,0.5807368035,
0.238,0.096,dendritic,0.5807368035,
0.304,0.147,dendritic,0.5807368035,
0.214,0.092,dendritic,0.5807368035,
0.173,0.057,dendritic,0.5807368035,
0.345,0.19,dendritic,0.5807368035,
0.167,0.056,dendritic,0.5807368035,
0.196,0.084,dendritic,0.5807368035,
0.179,0.057,dendritic,0.5807368035,
0.31,0.151,dendritic,0.5807368035,
0.327,0.173,dendritic,0.5807368035,
0.238,0.115,dendritic,0.5807368035,
0.369,0.191,dendritic,0.5807368035,
0.464,0.227,dendritic,0.5807368035,
0.589,0.344,dendritic,0.5807368035,
0.31,0.181,dendritic,0.5807368035,
0.321,0.159,dendritic,0.5807368035,
0.155,0.046,dendritic,0.5807368035,
0.226,0.111,dendritic,0.5807368035,
0.22,0.108,dendritic,0.5807368035,
0.173,0.082,dendritic,0.5807368035,
0.22,0.087,dendritic,0.5807368035,
0.179,0.071,dendritic,0.5807368035,
